,ID,User_ID,Problem_ID,Buggy_Line,Type,SubType,Line_ID,Repaired_Line
195,1007ac434e440ed5db4c9cc4d3db6af0,268,128,"printf(""Exceed %.0f%%. Ticket 200"",ex+0.5);
",Function,Undefined,14,"printf(""Exceed %.0f%%. Ticket 200"",ex);
"
196,1007ac434e440ed5db4c9cc4d3db6af0,268,128,"printf(""Exceed %.0f%%. License Revoked"",ex+0.5);
",Function,Undefined,18,"printf(""Exceed %.0f%%. License Revoked"",ex);
"
197,1eadaa5c97cbe369c914e5f50a67e51b,268,131,"else if (count<3)
",Control,WrongOperator,34,"else if (count<=3)
"
198,3ab6bb734735685ca415767fc893671c,269,131,,Control,Undefined,24,"break;
"
199,3ab6bb734735685ca415767fc893671c,269,131,"printf(""Bingo!\n"");
",Function,FormatStringMisuse,30,"printf(""Lucky You!\n"");
"
200,3c14ee3c57100d27434e025046eaee3f,269,142,"printf(""%.2f,"",price[0]);
",Function,FormatStringMisuse,25,"printf(""%.2f, "",price[0]);
"
201,3c14ee3c57100d27434e025046eaee3f,269,142,"printf(""%.2f,"",price[n-1]);
",Function,FormatStringMisuse,27,"printf(""%.2f, "",price[n-1]);
"
202,edb38eb0757d933f4a4b3f5ec5f48526,269,143,"i--;
",Expression,Undefined,8,
203,7d13838ca74e238b644019fe04d52a8d,269,145,"n++;
",Control,ConditionMissing,14,"if(dc==1)n++;
"
204,5bea1451b32e02eb2502960e0859ec68,269,146,"char name[1000][10];
",Declaration,WrongArraySize,3,"char name[1001][12];
"
205,5bea1451b32e02eb2502960e0859ec68,269,146,,Expression,Undefined,14,"name[i][j]='\0';
"
206,1cdeabfcc423749ea2531807615a4930,271,126,"printf(""%-5d%-6.1lf\n"",fahr,celsius);
",Function,FormatStringMisuse,12,"printf(""%d%6.1lf\n"",fahr,celsius);
"
207,410f05b4f8775d853f6b5bc86ee66ea0,271,127,"printf(""f(%.2lf)=%.2lf"",x,result);
",Function,FormatStringMisuse,10,"printf(""f(%.2lf) = %.2lf"",x,result);
"
208,8d82cc6eb49248fb08385935937d4ad2,271,129,"for(i=0;i<=n;i++){
",Control,LiteralMisuse,5,"for(i=1;i<=n;i++){
"
209,50e4f3f8abd936df325fb9d814e674b3,271,153,"for(i=0;str[i]!='\0';i++){
",Control,LiteralMisuse,8,"for(i=1;str[i]!='\0';i++){
"
210,3f8fd4a14e1e75e5d756743cc9179829,271,168,"if((x>0&&x<=1000)&&(y>1&&y<=1000)){
",Control,Undefined,42,"if((x>=1&&x<=1000)&&(y>=1&&y<=1000)){
"
211,3f8fd4a14e1e75e5d756743cc9179829,271,168,"}else if((x<0||x>1000)&&(y>1&&y<=1000)){
",Control,Undefined,44,"}else if((x<1||x>1000)&&(y>=1&&y<=1000)){
"
212,3f8fd4a14e1e75e5d756743cc9179829,271,168,"}else if((x>0&&x<=1000)&&(y<1||y>1000)){
",Control,Undefined,46,"}else if((x>=1&&x<=1000)&&(y<1||y>1000)){
"
213,7f7242498a62330605ef4e5cbc3fd440,272,127,"printf(""f(%.2lf)=%.2lf"",x,y);
",Function,FormatStringMisuse,12,"printf(""f(%.2lf) = %.2lf"",x,y);
"
214,f04f05d5dcae4ba320ebe0accb0ee1de,272,130,"if(m>n) m=m-n;
",Control,ControlMisuse,9,"while(m>n) {m=m-n;}
"
215,23fabfe184761b79595ad4c18baf4b76,272,132,"for(i=n-1;i<n*n;i=i+3)
",Control,Undefined,19,"for(i=n-1;i<n*n;i=i+n-1)
"
216,10804cb2e905a090cebe443733a9f435,273,126,"printf(""%d   %.1lf\n"",i,c);
",Function,FormatStringMisuse,17,"printf(""%d%6.1lf\n"",i,c);
"
217,4dfb9fe2953b692f3fd6bfbf0e8b2132,273,128,"if(v<l*1.1&&v!=l*1.1)
",Control,Undefined,5,"if(v<(l*1.1-0.000000001))
"
218,4dfb9fe2953b692f3fd6bfbf0e8b2132,273,128,"else if(v>=l*1.1&&v<l*1.5)
",Control,Undefined,9,"else if(v>=(l*1.1-0.00000001)&&v<l*1.5)
"
219,23fa17bc54de0d03368be22ca71bc0f9,273,147,"if(h=24)
",Control,WrongOperator,16,"if(h>=24)
"
220,327285f345d27d6b3c3d56f0c0f26651,273,149,"printf(""-"");
",Expression,Undefined,63,"sum=0-sum;
"
221,af0b54e144c64302d160b00514d260c8,275,198,distant=(x1-x2)*(x1-x2)+(y1-y2)*(y1-y2);,Function,FunctionMissing,5,"distant=sqrt((x1-x2)*(x1-x2)+(y1-y2)*(y1-y2));
"
222,613c3b4bf810a6b32dd6357a7604a75c,275,205,"printf(""%.2lf  %.2lf"",s*2,area);
",Function,FormatStringMisuse,15,"printf(""%.2lf %.2lf"",s*2,area);
"
223,ebcde7d52a11fa3b13703f285480d7a6,275,213,"printf(""%lf %d\n"",h,n);
",Function,Undefined,7,
224,cd04f61ea144c7c96c26498c2ad5f381,275,214,"printf(""%*c"",n-i,'*');
",Function,Undefined,7,"printf(""%*c"",n/2+1-i+1,'*');
"
225,cd04f61ea144c7c96c26498c2ad5f381,275,214,"printf(""%*c"",n-i,'*');
",Function,Undefined,14,"printf(""%*c"",n/2+1-i+1,'*');
"
226,f8a79c0046d1637498ad16eed7b48a07,275,225,"sum = trip + (m/5)*2;
",Expression,Undefined,14,"sum = trip + (int)(m/5)*2;
"
227,930b1272ab87c5fdf045dccf8c528e7e,275,265,"if(fib(i+1)>n) printf(""No Fibonacci number"");
",Function,Undefined,15,"if(fib(i)>n) printf(""No Fibonacci number"");
"
228,eef91df8b5e3b476e3426260e4ed33eb,275,377,"for(i=0;a[i]!='0';i++){
",Control,LiteralMisuse,9,"for(i=0;a[i]!=0;i++){
"
229,55a836c641f4e38e867228b90c19e390,275,381,"scanf(""%f %f %f %f"",&v1.x,&v1.y,&v2.x,&v2.y);
",Function,FormatStringMisuse,8,"scanf(""%lf %lf %lf %lf"",&v1.x,&v1.y,&v2.x,&v2.y);
"
230,55a836c641f4e38e867228b90c19e390,275,381,"printf(""%.3f"",p);
",Function,FormatStringMisuse,12,"printf(""%.3lf"",p);
"
231,a48a5fd430cd6476ad13955c79dcbbca,275,396,,Expression,Undefined,26,"k=0;
"
232,a48a5fd430cd6476ad13955c79dcbbca,275,396,"k=0;
",Expression,Undefined,27,
233,4c29e65c46582fa0375d227ea2a13562,276,126,"printf(""%d %6.1f\n"",i,celsius);
",Function,FormatStringMisuse,10,"printf(""%d%6.1f\n"",i,celsius);
"
234,9c44a57e6d04b676508efa1630f8c340,276,147,"if (result<10) printf(""0%d:%d:0%d"",h,m,result);
",Function,FormatStringMisuse,32,"if (result<10) printf(""%d:%d:0%d"",h,m,result);
"
235,8d29e68728e75a874e7c18da2d22b7bb,276,153,"char a[100];
",Declaration,WrongArraySize,3,"char a[10000];
"
236,bf71cd41086941e38526368f56520704,276,154,"for (k=0;k<i-1;k++){
",Control,OffByOneError,26,"for (k=0;k<i;k++){
"
237,23188b2c70f8d68e32ac5d5068ed90de,277,21,"b=(t-3600)/60;
",Expression,Undefined,6,"b=(t-3600*a)/60;
"
238,1564efd8a978c90f3a8afc9096a0e4d3,277,134,"printf(""Invalid"");
",Function,FormatStringMisuse,7,"printf(""Invalid."");
"
239,50cd6085f63110e0daf5db63c385527a,277,135,"printf(""f(%.2lf)=%.2lf"",x,f);
",Function,FormatStringMisuse,10,"printf(""f(%.2lf) = %.2lf"",x,f);
"
240,71c6fa7f644b91627d3f082a7b82870e,277,138,,Expression,Undefined,7,"m=m%n;
"
241,2196cd7ecc55d5ca86d5866a706e51b5,277,139,"printf(""Lucky you!\n"");
",Function,FormatStringMisuse,16,"printf(""Lucky You!\n"");
"
242,ca2c95cd255466a642e86360d1e243b5,277,140,"if((i!=n-1 && j!=n-1 && i+j!=n-1))
",Control,Undefined,8,"if(i!=(n-1) && j!=(n-1) && (i+j)!=(n-1))
"
243,ca2c95cd255466a642e86360d1e243b5,277,140,"printf(""S=%d"",s);
",Function,FormatStringMisuse,11,"printf(""%d"",s);
"
244,d93fdd0b6bc43a6a71dfd263ef0983ef,278,130,,Expression,Undefined,6,"m = m % n;
"
245,d93fdd0b6bc43a6a71dfd263ef0983ef,278,130,"t = a[i][j - m + n - 1];
",Expression,WrongIndex,21,"t = a[i][(j - m + n)];
"
246,2b6c6f6b6937f422fa3328a2ff72bb9a,278,131,"printf(""Too big"");
",Function,FormatStringMisuse,11,"printf(""Too big\n"");
"
247,2b6c6f6b6937f422fa3328a2ff72bb9a,278,131,"printf(""Too small"");
",Function,FormatStringMisuse,16,"printf(""Too small\n"");
"
248,2b6c6f6b6937f422fa3328a2ff72bb9a,278,131,"printf(""Game Over"");
",Function,FormatStringMisuse,31,"printf(""Game Over\n"");
"
249,2b6c6f6b6937f422fa3328a2ff72bb9a,278,131,"printf(""Bingo!"");
",Function,FormatStringMisuse,35,"printf(""Bingo!\n"");
"
250,2b6c6f6b6937f422fa3328a2ff72bb9a,278,131,"printf(""Lucky You!"");
",Function,FormatStringMisuse,37,"printf(""Lucky You!\n"");
"
251,2b6c6f6b6937f422fa3328a2ff72bb9a,278,131,"printf(""Good Guess!"");
",Function,FormatStringMisuse,39,"printf(""Good Guess!\n"");
"
252,bac493eb0026e770f98b0156194ba6b0,281,27,"if(sizeof(a)!=sizeof(b))
",Control,Undefined,8,"if(strlen(a)!=strlen(b))
"
253,bac493eb0026e770f98b0156194ba6b0,281,27,"for(k=0;k<sizeof(a);k++)
",Control,Undefined,21,"for(k=0;k<strlen(a);k++)
"
254,53ac4dc9dcedd62127bc88332b5ca89d,281,129,"printf("" *"");
",Function,FormatStringMisuse,10,"printf(""* "");
"
255,53ac4dc9dcedd62127bc88332b5ca89d,281,129,"printf("" *"");
",Function,FormatStringMisuse,20,"printf(""* "");
"
256,89e62af28e5daf08d12d1b948c4f7505,281,135,"printf(""f(%.2lf)=%.2lf"",x,result);
",Function,FormatStringMisuse,11,"printf(""f(%.2lf) = %.2lf"",x,result);
"
257,dee0e2fb1edda6a985bbb7c7366b9557,281,140,"int n,i,j,sum;
",Declaration,InitializationMissing,2,"int n,i,j,sum=0;
"
258,358cb36971ed49e751384f1f23f0a0fa,281,144,"int a[100000];
",Declaration,WrongArraySize,5,"int a[N];
"
259,358cb36971ed49e751384f1f23f0a0fa,281,144,,Expression,Undefined,9,"max=a[0];
"
260,358cb36971ed49e751384f1f23f0a0fa,281,144,"average=sum/N;
",Expression,Undefined,18,"average=1.0*sum/N;
"
261,808fe84f5a3701567549a53a03cacbf4,281,154,"int cnt=0,max=1;
",Declaration,Undefined,6,"int cnt,max=1;
"
262,808fe84f5a3701567549a53a03cacbf4,281,154,"for(int k=j;k<i;k++)
",Control,Undefined,19,"for(int k=0;k<i;k++)
"
263,469f1ff7f2c1ceb4bce28dfb29f0bd58,281,155,"a==0;
",Expression,WrongOperator,16,"a=0;
"
264,b3c3c8e3297956eaa2b1285c10188e09,282,128,"printf(""Exceed%d%. Ticket 200"",result);
",Function,FormatStringMisuse,12,"printf(""Exceed %d%%. Ticket 200"",result);
"
265,b3c3c8e3297956eaa2b1285c10188e09,282,128,"printf(""Exceed%d%. License Revoked"",result);
",Function,FormatStringMisuse,14,"printf(""Exceed %d%%. License Revoked"",result);
"
266,acfdaea78e52793237b5d1af4c63e252,282,129,"for(j=0;j<=n/2-i;j++)
",Control,Undefined,10,"for(j=1;j<=2*(mid-i+1);j++)
"
267,acfdaea78e52793237b5d1af4c63e252,282,129,"for(j=0;j<=n/2-i;j++)
",Control,Undefined,21,"for(j=1;j<=2*(n/2-i+1);j++)
"
268,8133b3d1aa63867c4ea6d9639c2454dd,282,144,"printf(""average=%.2f\nmax=%.2f\nmin=%.2f"",average,a[indexmax],a[indexmin]);
",Function,FormatStringMisuse,26,"printf(""average = %.2f\nmax = %.2f\nmin = %.2f"",average,a[indexmax],a[indexmin]);
"
269,27e0c8fe96a13848124a6e0f47a93da8,282,145,"system(""pause"");
",Function,Undefined,20,
270,1bc44cd7160e2427882941e2c267504c,282,147,"if(t[2]<30) t[2]=t[2]+30;
",Control,Undefined,7,"if(t[2]+second<60) t[2]=t[2]+second;
"
271,2c544342fae9f5932a61352a207e5412,282,153,"char a[100];
",Declaration,WrongArraySize,7,"char a[200];
"
272,948ca376fa27f714f45cccedef97a606,283,142,"printf (""%.2f, %s"",b[n-1].price,b[n-1].a);
",Function,FormatStringMisuse,26,"printf (""%.2f, %s\n"",b[n-1].price,b[n-1].a);
"
273,c35fd75327ff604249c65e7c189704fd,284,7,"char str[300000000]=""A"",str1[300000000];
",Declaration,WrongArraySize,6,"char str[3000]=""A"",str1[3000];
"
274,e3a8ce517b93aaabf57ec73cd459e9b5,284,10,"else ;
",Control,Undefined,10,"else printf(""o'clock"");
"
275,5a8ada30f5083fae18e5e6a5c200f500,284,127,"printf(""f(%.2lf)= %.2lf\n"",x,result);
",Function,FormatStringMisuse,10,"printf(""f(%.2lf) = %.2lf\n"",x,result);
"
276,5a8ada30f5083fae18e5e6a5c200f500,284,127,"printf(""f(%.2lf)= %.2lf\n"",x,result);
",Function,FormatStringMisuse,15,"printf(""f(%.2lf) = %.2lf\n"",x,result);
"
277,3a86aca85f68c00776f933d39e05c889,284,129,"{for(j=1;j<=(n/2+1-i);j++)
",Control,Undefined,7,"{for(j=1;j<=(n-2*i+1);j++)
"
278,3a86aca85f68c00776f933d39e05c889,284,129,"printf(""*"");
",Function,FormatStringMisuse,13,"printf(""* "");
"
279,3a86aca85f68c00776f933d39e05c889,284,129,"{for(j=1;j<=i;j++)
",Control,Undefined,18,"{for(j=1;j<=i*2;j++)
"
280,3a86aca85f68c00776f933d39e05c889,284,129,"printf(""*"");
",Function,FormatStringMisuse,24,"printf(""* "");
"
281,3d6f0d4fa4f45aadbda00a77badac087,284,131,"else if(a[i]==m&&i>0&&i<3) {printf(""Lucky you!\n"");break;}
",Function,FormatStringMisuse,19,"else if(a[i]==m&&i>0&&i<3) {printf(""Lucky You!\n"");break;}
"
282,1a654c0831b0257571f6beae607a8888,284,143,"puts(s);
",Function,Undefined,20,
283,63f3da8cbb2d1f277e753a68e6da4b8a,284,145,"char s[10000];
",Declaration,WrongArraySize,4,"char s[100000];
"
284,63f3da8cbb2d1f277e753a68e6da4b8a,284,145,"if(s[i]==' '&&s[i+1]!=' ') cnt++;
",Control,ConditionMissing,18,"if(s[i]==' '&&s[i+1]!=' '&&s[i+1]!='\n') cnt++;
"
285,63f3da8cbb2d1f277e753a68e6da4b8a,284,145,,Control,ConditionMissing,20,"if(s[len-1]==' ') cnt--;
"
286,63f3da8cbb2d1f277e753a68e6da4b8a,284,145,"if(s[i]==' '&&s[i+1]!=' ') cnt++;
",Control,ConditionMissing,25,"if(s[i]==' '&&s[i+1]!=' '&&s[i+1]!='\n') cnt++;
"
287,63f3da8cbb2d1f277e753a68e6da4b8a,284,145,,Control,ConditionMissing,27,"if(s[len-1]==' ') cnt--;
"
288,13021ea12e08c187891b5c9beb1fc6f9,284,147,if(s+n<60) {ss+=n;mm=m;ss=s;},Control,Undefined,10,"if(s+n<60) {ss=s+n;mm=m;hh=h;}
"
289,821133d681711517133101d315171565,284,166,"if(cnta>=a)
",Control,WrongOperator,28,"if(cnta>a)
"
290,821133d681711517133101d315171565,284,166,"else if(cntb>=b)
",Control,WrongOperator,33,"else if(cntb>b)
"
291,854daee60557499f30de43e8e672ad76,285,16,"if(huiwen(i)==i && counting(i)==n) {printf(""%d\n\n"",i);
",Function,FormatStringMisuse,8,"if(huiwen(i)==i && counting(i)==n) {printf(""%d\n"",i);
"
292,f892e9cefab2669672276db5143086a2,285,126,"printf(""%d %6.1f\n"",i,m);
",Function,FormatStringMisuse,10,"printf(""%d %5.1f\n"",i,m);
"
293,e3e47b176ab1bb70e4faf03a2b3f1aa8,285,127,"printf (""f(%.2f)="",x);
",Function,FormatStringMisuse,5,"printf (""f(%.2f) = "",x);
"
294,e3e47b176ab1bb70e4faf03a2b3f1aa8,285,127,"result=pow(x,0.5);
",Function,FunctionMisuse,7,"result=sqrt(x);
"
295,32da310c980671dfdb9faa83b686fa38,285,129,"for (i=0;i<(n+1)/2;i++){
",Control,LiteralMisuse,5,"for (i=1;i<(n+1)/2;i++){
"
296,9ba2e5345fafe9136440022e51675c81,285,132,"if(i!=(n-1) &&j!=(n-1) &&(i+j)!=n)
",Control,OffByOneError,16,"if(i!=(n-1) &&j!=(n-1) &&(i+j)!=n-1)
"
297,327dbe9f918b8ca2bc964fb3b92e4bb6,285,139,"else printf(""Good Guess\n"");
",Function,FormatStringMisuse,10,"else printf(""Good Guess!\n"");
"
298,c92f6145b3e0123716a1276418c28dea,285,145,"char string[81];
",Declaration,WrongArraySize,3,"char string[1000];
"
299,76f0962a7b389a81189a4b3dfe8cfcfa,285,147,"printf(""%d%d:%d%d:%d%d"",h1,h2,m1,m2,s1+x1,s2+x2);
",Function,Undefined,14,"printf(""%d%d:%d%d:%d%d"",h1,h2,m1,m2,s1+x1+(s2+x2)/10,(s2+x2)%10);
"
300,76f0962a7b389a81189a4b3dfe8cfcfa,285,147,"printf(""%d%d:%d%d:%d%d"",h1,h2,m1,m2+1,s1+x1-6,s2+x2);
",Function,Undefined,18,"printf(""%d%d:%d%d:%d%d"",h1,h2,m1,m2+1,s1+x1-6+(s2+x2)/10,(s2+x2)%10);
"
301,76f0962a7b389a81189a4b3dfe8cfcfa,285,147,"printf(""%d%d:%d%d:%d%d"",h1,h2+1,0,0,s1+x1-6,s2+x2);
",Function,Undefined,22,"printf(""%d%d:%d%d:%d%d"",h1,h2+1,0,0,s1+x1-6+(s2+x2)/10,(s2+x2)%10);
"
302,76f0962a7b389a81189a4b3dfe8cfcfa,285,147,"printf(""%d%d:%d%d:%d%d"",0,0,0,0,s1+x1-6,s2+x2);
",Function,Undefined,25,"printf(""%d%d:%d%d:%d%d"",0,0,0,0,s1+x1-6+(s2+x2)/10,(s2+x2)%10);
"
303,b999037f56751de0ce99f5b91b0b9951,285,166,"while ((m>=0 && n>=0 )|| ((m<0 || n<0) &&(m==n))){
",Control,Undefined,11,"while (m>=0 && n>=0 ){
"
304,b999037f56751de0ce99f5b91b0b9951,285,166,"else if (a1[i]+a3[i]==a4[i] && a1[i]+a3[i]==a2[i]){m1++;n1++;m--;n--;}
",Control,Undefined,14,
305,da9f6c4f519415430c5e3bafb444df21,286,126,"printf(""fahr celsius"");
",Function,FormatStringMisuse,5,"printf(""fahr celsius\n"");
"
306,8ef07f729d282a2a096649a00a45e457,286,150,"printf(""%d\n"",1);
",Function,Undefined,20,
307,e21a6eb4eba2cc3a607c675f98c5c5f3,286,154,"int hasSame = -1;
",Declaration,Undefined,7,"int hasSame;
"
308,e21a6eb4eba2cc3a607c675f98c5c5f3,286,154,,Expression,Undefined,10,"hasSame = -1;
"
309,e21a6eb4eba2cc3a607c675f98c5c5f3,286,154,,Control,Undefined,18,"break;
"
310,36942be6f435f08bd66604aa19656f1d,287,139,"{printf(""Game over\n"");
",Function,FormatStringMisuse,9,"{printf(""Game Over\n"");
"
311,36942be6f435f08bd66604aa19656f1d,287,139,"printf(""Game over\n"");
",Function,FormatStringMisuse,26,"printf(""Game Over\n"");
"
312,431aba557e1dad140c51e71227a9e774,287,168,"if(j==i)
",Control,ConditionMissing,18,"if(j==i&&x>=1&&x<=1000)
"
313,431aba557e1dad140c51e71227a9e774,287,168,"if(k==strlen(b))
",Control,ConditionMissing,29,"if(k==strlen(b)&&y>=1&&y<=1000)
"
314,1b0d6716024c0d93dc4a8198a5dda4cb,287,172,"for(;i<n;j++)
",Control,Undefined,20,"for(;i<n;i++)
"
315,fb4e778135b1ff5e77acc94410108617,288,136,"if(s<lim*1.1)
",Control,Undefined,7,"if(t<10)
"
316,fb4e778135b1ff5e77acc94410108617,288,136,"else if(s<lim*1.5)
",Control,Undefined,9,"else if(t<50)
"
317,f6e8474c3a963fc64ef7dd7ccdf7888d,294,143,"for (int i = m;i >= 0;i--) {
",Control,OffByOneError,7,"for (int i = m-1;i >= 0;i--) {
"
318,42cae2f121f3a8f2ba597fff66c89ba4,294,144,"average = sum / 3;
",Expression,Undefined,18,"average = sum / n;
"
319,aefb29e4b40f3c408ea5874569b83adb,294,153,"char str[100];
",Declaration,WrongArraySize,3,"char str[10000];
"
320,bd4d2249a2cef445eb6572ade2b98f5a,294,157,"else if (temp = 1 && a[j] == '-') {
",Control,WrongOperator,23,"else if (temp == 1 && a[j] == '-') {
"
321,5e2421bfbcc27dfcdc6489f2a132070a,294,168,"if (count > 3 && s != 1000) {
",Control,ConditionMissing,12,"if ((count > 3 && s != 1000)||s==0) {
"
322,5e2421bfbcc27dfcdc6489f2a132070a,294,168,"if (count > 3 && p != 1000) {
",Control,ConditionMissing,32,"if ((count > 3 && p != 1000)||p==0) {
"
323,e51e50257247fc8a08f0e6b27d053dc9,294,177,"b[start]=0;
",Expression,LiteralMisuse,7,"b[start]=1;
"
324,e51e50257247fc8a08f0e6b27d053dc9,294,177,"int min=30;
",Declaration,LiteralMisuse,12,"int min=1000;
"
325,e51e50257247fc8a08f0e6b27d053dc9,294,177,"for(int i=0;i<total;i+=2){
",Control,OffByOneError,50,"for(int i=0;i<total-1;i+=2){
"
326,e51e50257247fc8a08f0e6b27d053dc9,294,177,"number=0;
",Expression,LiteralMisuse,53,"number=1;
"
327,7f646898c23c393c1da9448c8317d542,297,134,"else printf(""fahr  celsius\n"");
",Function,FormatStringMisuse,6,"else printf(""fahr celsius\n"");
"
328,7f646898c23c393c1da9448c8317d542,297,134,"printf(""%d %6.1lf\n"",i,j);
",Function,FormatStringMisuse,10,"printf(""%d %5.1lf\n"",i,j);
"
329,33c7151b1101766a0d7f14212dccef04,297,135,"printf(""f(%.2f)= %.2f"",x,y);
",Function,FormatStringMisuse,8,"printf(""f(%.2f) = %.2f"",x,y);
"
330,86b2b0ee3cec6d0989f1e74524fc2724,297,138,"if(k>=n) k=k-n;
",Control,ControlMisuse,8,"while(k>=n) k=k-n;
"
331,6a21e5d36c0198a9745ee2cc4613bb3f,297,154,"{ int max,min,count[30]={0},i=0,j,len;
",Declaration,WrongArraySize,5,"{ int max,min,count[1000]={0},i=0,j,len;
"
332,9e35e34d454cf996448ce70b1ece5e59,297,157,"int i,k=0,index1,index2,sum=0;char a[10000],b[10000];int c[100000];",Declaration,WrongArraySize,4,"int i,k=0,index1,index2,sum=0;char a[1000],b[1000];int c[1000];
"
333,6c3913d34159b9bc4d8a55be9df9c40b,297,168,"{ char a[80],b[80];int sum,i,sum1=0,sum2=0;int flag1=0,flag2=0,flag3=0;",Declaration,WrongArraySize,4,"{ char a[100],b[100];int sum,i,sum1=0,sum2=0;int flag1=0,flag2=0,flag3=0;
"
334,6c3913d34159b9bc4d8a55be9df9c40b,297,168,,Control,ConditionMissing,14,"if(sum1>1000) flag1=1;
"
335,6c3913d34159b9bc4d8a55be9df9c40b,297,168,,Control,ConditionMissing,19,"if(sum2>1000) flag2=1;
"
336,47f15a6860d533736ff069f92417b289,297,172,"while(ia<m)
",Control,VariableMisuse,22,"while(ia<n)
"
337,47f15a6860d533736ff069f92417b289,297,172,"while(ib<n)
",Control,VariableMisuse,28,"while(ib<m)
"
338,ee64d90fa7c16cb7bc93848559837a3d,299,13,"if(x1>=20) break;
",Control,Undefined,12,"if(x1>=l) break;
"
339,d2f9c278e325994a88126db05341230b,299,153,"system(""pause"");
",Function,Undefined,20,
340,787242170e183cce25c74c307a9f71ba,300,13,"if(s2>=l){
",Control,ConditionMissing,9,"if(s2>=l&&tag2==0){
"
341,792bd80a3c1e989d6887a5c9533b3dea,300,135,"printf(""f(%.2lf)=%.2lf"",x,z);
",Function,FormatStringMisuse,7,"printf(""f(%.2lf) = %.2lf"",x,z);
"
342,e41c3428711e2109fcb285c94ec59693,300,166,"{if(a[i][1]=a[i][0]+a[i][2])
",Control,ConditionMissing,10,"{if((a[i][1]==(a[i][0]+a[i][2]))&&(a[i][3]!=(a[i][0]+a[i][2])))
"
343,e41c3428711e2109fcb285c94ec59693,300,166,"if(a[i][3]=a[i][0]+a[i][2])
",Control,ConditionMissing,12,"if((a[i][3]==(a[i][0]+a[i][2]))&&(a[i][1]!=(a[i][0]+a[i][2])))
"
344,e41c3428711e2109fcb285c94ec59693,300,166,"if(counta>=m)
",Control,WrongOperator,14,"if(counta>m)
"
345,e41c3428711e2109fcb285c94ec59693,300,166,"if(countb>=n)
",Control,WrongOperator,17,"if(countb>n)
"
346,e51fd96cb642e207e8ea7ae58fb31cbe,300,182,";
",Function,FunctionMissing,22,"uni(a,b);
"
347,9d6adef36b2f565f8828a5272d03b70e,302,153,"char string[81];
",Declaration,WrongArraySize,3,"char string[1000];
"
348,55d7171c9b980974e21d37b5f3e7ab31,303,150,"printf(""%.2lf,"",max);
",Function,FormatStringMisuse,28,"printf(""%.2lf, "",max);
"
349,55d7171c9b980974e21d37b5f3e7ab31,303,150,"printf(""%.2lf,"",min);
",Function,FormatStringMisuse,38,"printf(""%.2lf, "",min);
"
350,1b87e3df9f9e91dc0d3a1eee7be77c0d,303,152,"long N;
",Declaration,DataTypeMisuse,27,"int N;
"
351,b6c90aee461ad3ce46c13f386e5a6c75,303,170,"for(i=1;i<m;i++)
",Control,Undefined,9,"for(i=0;i<m-1;i++)
"
352,b6c90aee461ad3ce46c13f386e5a6c75,303,170,"if(a[j]>a[i])
",Control,WrongOperator,11,"if(a[j]<a[i])
"
353,f0e32173bee088b7ae334e378afdadcb,308,159,,Control,ConditionMissing,22,"if(a.x!=b.x)
"
354,f0e32173bee088b7ae334e378afdadcb,308,159,,Control,ConditionMissing,23,"else return a.in>b.in;
"
355,22781f850faf00065d3854e6ac4ed3c9,309,158,,Control,Undefined,85,"break;
"
356,22781f850faf00065d3854e6ac4ed3c9,309,158,"printf(""Test #%d: \n"",i+1);
",Function,FormatStringMisuse,87,"printf(""Test #%d:\n"",i+1);
"
357,3ec01250ee168e73d21e3e096185dda1,310,158,,Function,FunctionMissing,40,"cout<<endl;
"
358,df43be90e480891577365fe7c3343f21,310,165,"ll mi=1e10,ma=-1,ans=0;
",Declaration,Undefined,10,"ll mi=1e10,ma=-1,ans=0,num=0;
"
359,df43be90e480891577365fe7c3343f21,310,165,,Expression,Undefined,15,"num++;
"
360,df43be90e480891577365fe7c3343f21,310,165,"if(ma>=mi*100)ans++;
",Control,ConditionMissing,16,"if(num>=30 && ma>=mi*100)ans++;
"
361,df43be90e480891577365fe7c3343f21,310,165,,Expression,Undefined,19,"num=0;
"
362,fbc4ff8d93783d55dee87805dd16e70c,312,161,,Control,ConditionMissing,14,"else num[i]=0;
"
363,aa4941aa5945d23124c15d796b937c00,313,158,"printf(""Test #%d: \n"",nn);
",Function,FormatStringMisuse,55,"printf(""Test #%d:\n"",nn);
"
364,23f6ae6cf652e47f59f18cfdf6df605b,313,159,"return a.id < b.id;
",Control,WrongOperator,12,"return a.id > b.id;
"
365,a98260faa0e699dda9bac0bbb3829c4f,315,165,"unsigned long long int minpoint = a[b[k-1]+1];
",Declaration,WrongArraySize,27,"unsigned long long int minpoint = a[b[i-1]+1];
"
366,575004c8b3ad0ebaea6c3e69ead2b749,318,165,,Declaration,Undefined,16,"int num=0;
"
367,575004c8b3ad0ebaea6c3e69ead2b749,318,165,,Expression,Undefined,20,"num++;
"
